price_today,price_next_day,prediction,capital,profit
65790.6640625,65887.6484375,0,2.912223800545817e-30,-4.777056966000856e-33
65887.6484375,65635.3046875,0,2.3679356575495485e-30,1.0038199008262871e-32
65635.3046875,63329.5,0,1.9854092668190527e-30,7.486820467102031e-32
63329.5,60837.0078125,0,1.6714755450799165e-30,7.032670995164863e-32
60837.0078125,60632.78515625,1,1.3493503251211156e-30,-5.0498515484632416e-33
60632.78515625,60759.40234375,1,1.0952561797597826e-30,2.5360182351988082e-33
60759.40234375,62067.4765625,1,9.062569011934121e-31,2.122155065332013e-32
62067.4765625,62089.94921875,0,7.33802307293297e-31,-2.9531408151871067e-34
62089.94921875,62818.953125,0,5.874011992246015e-31,-7.754077425521227e-33
62818.953125,62236.66015625,1,4.713846453060791e-31,-4.900362295386836e-33
62236.66015625,62131.96875,0,3.8246384389095503e-31,7.13645770034392e-34
62131.96875,60582.1015625,0,3.175234939668385e-31,8.586422683516562e-33
60582.1015625,60274.5,1,2.558881446537704e-31,-1.4509838437431303e-33
60274.5,62445.08984375,1,2.1473352957075884e-31,8.293480445783117e-33
62445.08984375,63193.0234375,0,1.718508694429777e-31,-2.3147661214855134e-33
63193.0234375,62851.375,0,1.3995177451758355e-31,8.3618918752401e-34
62851.375,66046.125,0,1.110937186120578e-31,-2.519131941316504e-33
66046.125,67041.109375,1,9.134154916250752e-32,1.5062634297118836e-33
67041.109375,67612.71875,0,7.335582597772917e-32,-7.009209376687976e-34
67612.71875,67399.8359375,0,5.960530096703694e-32,2.078688056403529e-34
67399.8359375,68418.7890625,0,4.755039057890592e-32,-8.110035604377844e-34
68418.7890625,68362.734375,0,3.8547371912061377e-32,3.506171460842148e-35
68362.734375,69001.703125,0,3.093153449472513e-32,-3.242630600495414e-34
69001.703125,67367.8515625,0,2.5647795024045854e-32,6.591689814649973e-34
67367.8515625,67361.40625,0,2.077670155733286e-32,2.2084309507970808e-36
67361.40625,66432.1953125,0,1.7061276176984657e-32,2.579421283833765e-34
66432.1953125,68161.0546875,0,1.3543241029290423e-32,-3.0710297118572385e-34
68161.0546875,66642.4140625,0,1.1214439379803084e-32,2.715712734198223e-34
66642.4140625,67014.6953125,0,9.03295209264835e-33,-5.638200554683103e-35
67014.6953125,67929.296875,1,7.416547758864684e-33,1.109517375772437e-34
67929.296875,69907.7578125,1,6.182371100400958e-33,1.9440823968951544e-34
69907.7578125,72720.4921875,0,4.907566179498281e-33,-1.1128267980721725e-34
72720.4921875,72339.5390625,0,3.9959526897603226e-33,2.313787151857295e-35
72339.5390625,70215.1875,0,3.3317725297984526e-33,1.056120567695465e-34
70215.1875,69482.46875,1,2.6705735472671328e-33,-3.1291335410682117e-35
69482.46875,69289.2734375,0,2.1691792308430724e-33,6.68295284077189e-36
69289.2734375,68741.1171875,1,1.7431350483489554e-33,-1.5444587371036982e-35
68741.1171875,67811.5078125,0,1.431033523020229e-33,2.1215704286194478e-35
67811.5078125,69359.5625,1,1.1855988525827851e-33,2.940188770711084e-35
69359.5625,75639.078125,1,1.0083518241216586e-33,5.335194836622533e-35
75639.078125,75904.859375,0,8.138950216629882e-34,-3.188839861727904e-36
75904.859375,76545.4765625,0,6.536910278120307e-34,-6.182155261099785e-36
76545.4765625,76778.8671875,0,5.278752943511815e-34,-1.7938201961814717e-36
76778.8671875,80474.1875,0,4.190274086559679e-34,-9.501755298321268e-36
80474.1875,88701.484375,0,3.3262395699110737e-34,-7.542493355807423e-36
88701.484375,87955.8125,0,2.716903384776785e-34,2.5165925720905452e-36
87955.8125,90584.1640625,0,2.1566779068358116e-34,-4.8904260925982126e-36
90584.1640625,87250.4296875,0,1.8111999327636422e-34,7.143425358514974e-36
87250.4296875,91066.0078125,0,1.4377305066277792e-34,-3.260159878974556e-36
91066.0078125,90558.4765625,0,1.1710520735101733e-34,7.211514601857765e-37
